listing_id,date_clean,days_since_launch,weeks_since_launch,status,final_model,final_storage,battery_clean,prompt_grade,grade,price,title,url,description
211749877,2025-06-05,601,86,판매완료,Pro,256.0,,A,A (Like New),1100000,아이폰15프로 256기가 내추럴티타늄 애케플 가입된 최상급 팝니다,https://web.joongna.com/product/211749877,
211733536,2025-06-05,601,86,판매완료,Normal,256.0,,A,A (Like New),780000,아이폰 15 블랙 256GB S급,https://web.joongna.com/product/211733536,
211729261,2025-06-05,601,86,판매완료,Pro Max,256.0,,B,Unknown,1070000,아이폰15프로맥스 네추럴티타늄 256GB,https://web.joongna.com/product/211729261,
211723793,2025-06-05,601,86,판매완료,Pro Max,256.0,,B,Unknown,1200000,아이폰15 프로맥스 256g 판매,https://web.joongna.com/product/211723793,
210833317,2025-06-05,601,86,판매완료,Normal,128.0,,B,Unknown,659000,아이폰 15 128GB 블랙,https://web.joongna.com/product/210833317,
211706728,2025-06-05,601,86,판매완료,Pro,,,B,Unknown,900000,아이폰15프로 화이트 자급제,https://web.joongna.com/product/211706728,
211701975,2025-06-05,601,86,판매완료,Pro,,,B,Unknown,1100000,아이폰 15 프로 맥스,https://web.joongna.com/product/211701975,
211696274,2025-06-05,601,86,판매완료,Pro Max,512.0,,B,Unknown,1220000,[미국판] 아이폰 15프로맥스 512GB 티타늄블랙,https://web.joongna.com/product/211696274,
211694019,2025-06-05,601,86,판매완료,Normal,,,B,Unknown,630000,아이폰15블랙 판매,https://web.joongna.com/product/211694019,
208890113,2025-06-04,600,86,판매완료,Normal,128.0,,B,Unknown,578000,(5900)아이폰15 128 판매합니다,https://web.joongna.com/product/208890113,
208729388,2025-06-04,600,86,판매완료,Normal,128.0,,B,Unknown,573000,(5793)아이폰15 128 판매,https://web.joongna.com/product/208729388,
208542449,2025-06-04,600,86,판매완료,Normal,256.0,,B,Unknown,613000,(6213)아이폰15 256 판매,https://web.joongna.com/product/208542449,
208417165,2025-06-04,600,86,판매완료,Normal,256.0,,B,Unknown,618000,(6304)아이폰15 256 판매,https://web.joongna.com/product/208417165,
211677116,2025-06-04,600,86,판매완료,Normal,,,B,Unknown,850000,아이폰 15,https://web.joongna.com/product/211677116,
211665822,2025-06-04,600,86,판매완료,Pro,256.0,,A,A (Like New),900000,아이폰 15프로 256 자급제 S급,https://web.joongna.com/product/211665822,
211656965,2025-06-04,600,86,판매완료,Pro,128.0,,B,Unknown,880000,아이폰 15 프로 티타늄 128,https://web.joongna.com/product/211656965,
211656554,2025-06-04,600,86,판매완료,Pro,512.0,,B,Unknown,1120000,아이폰15프로 512 내추럴 팝니다,https://web.joongna.com/product/211656554,
211641286,2025-06-04,600,86,판매완료,Pro,512.0,,B,Unknown,1400000,아이폰15프로 512GB 홍콩판 듀얼심 판매합니다,https://web.joongna.com/product/211641286,
211620844,2025-06-04,600,86,판매완료,Normal,256.0,,B,Unknown,680000,아이폰 15 화이트 256기가,https://web.joongna.com/product/211620844,
211617027,2025-06-04,600,86,판매완료,Normal,256.0,,A,A (Like New),780000,아이폰 15 블랙 256GB S급,https://web.joongna.com/product/211617027,
211616137,2025-06-04,600,86,판매완료,Pro Max,256.0,,B,Unknown,1070000,아이폰15 프로맥스 256 블루 팝니다,https://web.joongna.com/product/211616137,
211612244,2025-06-04,600,86,판매완료,Pro,256.0,,B,Unknown,1150000,아이폰15프로 256GB 화이트 애케플 일괄 팝니다.,https://web.joongna.com/product/211612244,
211611846,2025-06-04,600,86,판매완료,Pro Max,256.0,,B,Unknown,1070000,아이폰15프로맥스 네추럴티타늄 256GB,https://web.joongna.com/product/211611846,
211517227,2025-06-04,600,86,판매완료,Normal,,,B,Unknown,630000,아이폰15블랙 판매,https://web.joongna.com/product/211517227,
211603135,2025-06-04,600,86,판매완료,Pro,256.0,,B,Unknown,800000,아이폰 15 Pro 256GB 블랙 팝니다,https://web.joongna.com/product/211603135,
211601714,2025-06-04,600,86,판매완료,Pro Max,512.0,,B,Unknown,1150000,아이폰15프로맥스 티타늄화이트 512gb,https://web.joongna.com/product/211601714,
211528100,2025-06-04,600,86,판매완료,Pro Max,512.0,,B,Unknown,1150000,아이폰15프로맥스 티타늄화이트 512gb,https://web.joongna.com/product/211528100,
208415722,2025-06-04,600,86,판매완료,Pro Max,256.0,,B,Unknown,993000,(1006)아이폰15프로맥스 256 판매,https://web.joongna.com/product/208415722,
208412551,2025-06-04,600,86,판매완료,Normal,128.0,,B,Unknown,543000,(5536)아이폰15 128 판매,https://web.joongna.com/product/208412551,
211590092,2025-06-03,599,86,판매완료,Pro,128.0,,B,Unknown,750000,경기하남] 아이폰15프로 화이트티타늄 128gb 판매,https://web.joongna.com/product/211590092,
211582957,2025-06-03,599,86,판매완료,Pro,256.0,,B,Unknown,950000,아이폰 15 프로 256기가 팝니다,https://web.joongna.com/product/211582957,
211554371,2025-06-03,599,86,판매완료,Pro Max,,,B,Unknown,1150000,아이폰15프로맥스 화이트,https://web.joongna.com/product/211554371,
210911742,2025-06-03,599,86,판매완료,Pro Max,,,B,Unknown,1150000,아이폰 15 프로맥스 +애케플(양도가능),https://web.joongna.com/product/210911742,
211563859,2025-06-03,599,86,판매완료,Pro Max,512.0,,B,Unknown,1250000,[미국판] 아이폰 15프로맥스 512GB 티타늄블랙,https://web.joongna.com/product/211563859,
211556478,2025-06-03,599,86,판매완료,Pro,128.0,,B,Unknown,830000,아이폰15프로 128gb 자급제 네츄럴 티타늄 팝니다,https://web.joongna.com/product/211556478,
211478105,2025-06-03,599,86,판매완료,Plus,,,B,B/C (Used),760000,아이폰15플러스 A급 판매합니다,https://web.joongna.com/product/211478105,
211538919,2025-06-03,599,86,판매완료,Pro Max,512.0,,B,Unknown,1150000,아이폰15프로맥스 512 동급최저가,https://web.joongna.com/product/211538919,
211369604,2025-06-03,599,86,판매완료,Pro,256.0,,B,Unknown,1030000,아이폰15프로 S+급 256GB 내츄럴 애케플,https://web.joongna.com/product/211369604,
211545418,2025-06-03,599,86,판매완료,Pro,512.0,,B,Unknown,900000,[대전중고폰] 350083 아이폰 15프로 블루 512기가 판매합니다 90만원,https://web.joongna.com/product/211545418,
211545218,2025-06-03,599,86,판매완료,Pro,256.0,,B,Unknown,930000,[대전중고폰] 354870 아이폰15프로 256G 블루티타늄 판매합니다 93만원,https://web.joongna.com/product/211545218,
211543948,2025-06-03,599,86,판매완료,Pro,256.0,,B,Unknown,850000,아이폰 15 Pro 256GB 블랙,https://web.joongna.com/product/211543948,
211533235,2025-06-03,599,86,판매완료,Pro,256.0,,B,Unknown,1050000,아이폰 15 프로 맥스. 256,https://web.joongna.com/product/211533235,
211532960,2025-06-03,599,86,판매완료,Pro Max,256.0,,B,Unknown,1100000,아이폰15프로맥스 256 애케플,https://web.joongna.com/product/211532960,
211527319,2025-06-03,599,86,판매완료,Normal,256.0,,A,A (Like New),780000,아이폰 15 블랙 256GB S급,https://web.joongna.com/product/211527319,
211518465,2025-06-03,599,86,판매완료,Pro,256.0,,B,Unknown,920000,아이폰 15 프로 티타늄 그레이 256GB,https://web.joongna.com/product/211518465,
211442050,2025-06-03,599,86,판매완료,Normal,,,B,Unknown,650000,아이폰15블랙 판매합니다,https://web.joongna.com/product/211442050,
211424031,2025-06-02,598,86,판매완료,Pro Max,512.0,,B,Unknown,1170000,아이폰15 프로맥스 512GB 화이트티타늄,https://web.joongna.com/product/211424031,
211487637,2025-06-02,598,86,판매완료,Pro,256.0,,B,Unknown,940000,아이폰 15프로 256기가,https://web.joongna.com/product/211487637,
211482749,2025-06-02,598,86,판매완료,Pro Max,256.0,,B,Unknown,1100000,아이폰 15 프로맥스 256g 애케플 자급제 판매합니다.,https://web.joongna.com/product/211482749,
211478274,2025-06-02,598,86,판매완료,Pro,256.0,,B,Unknown,900000,아이폰15프로 256gb 팝니다 개인,https://web.joongna.com/product/211478274,
211437921,2025-06-02,598,86,판매완료,Pro Max,512.0,,B,Unknown,1170000,iphone15 pro max 512gb,https://web.joongna.com/product/211437921,
211470052,2025-06-02,598,86,판매완료,Pro Max,512.0,,B,Unknown,1170000,아이폰15프로맥스 티타늄화이트 512gb,https://web.joongna.com/product/211470052,
211455174,2025-06-02,598,86,판매완료,Pro,128.0,,B,Unknown,800000,아이폰15 pro 128g 블루색상,https://web.joongna.com/product/211455174,
211444474,2025-06-02,598,86,판매완료,Pro Max,1024.0,,A,Unknown,1350000,풀박스 자급제 아이폰15프로맥스 블랙 1테라,https://web.joongna.com/product/211444474,
211443871,2025-06-02,598,86,판매완료,Normal,128.0,,B,Unknown,809000,아이폰15 128기가 블랙 애케플,https://web.joongna.com/product/211443871,
211441784,2025-06-02,598,86,판매완료,Normal,256.0,,B,Unknown,700000,아이폰15 핑크 256,https://web.joongna.com/product/211441784,
211441067,2025-06-02,598,86,판매완료,Pro,256.0,,B,Unknown,1150000,아이폰15프로 256GB 화이트 애케플 일괄 팝니다.,https://web.joongna.com/product/211441067,
211436438,2025-06-02,598,86,판매완료,Pro Max,256.0,,B,Unknown,1100000,아이폰15프로맥스 네추럴티타늄 256GB,https://web.joongna.com/product/211436438,
211427154,2025-06-02,598,86,판매완료,Normal,256.0,,B,Unknown,630000,아이폰15 블랙 256기가,https://web.joongna.com/product/211427154,
211423429,2025-06-02,598,86,판매완료,Pro,256.0,,B,Unknown,790000,아이폰15pro 256gb 블랙 팔아요 공기계 바로 개통가능,https://web.joongna.com/product/211423429,
211415855,2025-06-02,598,86,판매완료,Pro,256.0,,B,Unknown,850000,아이폰15프로 256기가 화이트 티타늄 자급제,https://web.joongna.com/product/211415855,
202780226,2025-06-01,597,86,판매완료,Plus,128.0,,B,Unknown,700000,아이폰 15플러스 핑크 128gb,https://web.joongna.com/product/202780226,
211405734,2025-06-01,597,86,판매완료,Pro,256.0,,B,Unknown,850000,아이폰 15프로 블루 티타늄 256GB,https://web.joongna.com/product/211405734,
211405687,2025-06-01,597,86,판매완료,Pro,256.0,,B,Unknown,850000,아이폰 15프로 블루 티타늄 256GB,https://web.joongna.com/product/211405687,
211393974,2025-06-01,597,86,판매완료,Pro,256.0,,B,Unknown,950000,아이폰15프로256 화이트,https://web.joongna.com/product/211393974,
211131388,2025-06-01,597,86,판매완료,Pro,256.0,,A,A (Like New),1050000,아이폰15 pro 화이트티타늄 256GB S급판매합니다,https://web.joongna.com/product/211131388,
211115455,2025-06-01,597,86,판매완료,Normal,256.0,,B,Unknown,620000,(6005)아이폰15 256 판매,https://web.joongna.com/product/211115455,
211388525,2025-06-01,597,86,판매완료,Pro,256.0,,A,A (Like New),1400000,자급제 아이폰 15 프로 맥스 256GB 미사용 리퍼폰 판매합니다,https://web.joongna.com/product/211388525,
211386825,2025-06-01,597,86,판매완료,Pro Max,512.0,,B,Unknown,1180000,iphone15 pro max 512gb,https://web.joongna.com/product/211386825,
211234105,2025-06-01,597,86,판매완료,Pro Max,512.0,,B,Unknown,1180000,iphone15 pro max 512gb,https://web.joongna.com/product/211234105,
211301315,2025-06-01,597,86,판매완료,Pro Max,512.0,,B,Unknown,1180000,아이폰15 프로맥스 512GB 화이트티타늄,https://web.joongna.com/product/211301315,
211383512,2025-06-01,597,86,판매완료,Pro Max,512.0,,B,Unknown,1150000,아이폰15프로맥스 512gb,https://web.joongna.com/product/211383512,
211374529,2025-06-01,597,86,판매완료,Pro Max,256.0,,B,Unknown,1000000,아이폰15 Pro Max 블루 256GB,https://web.joongna.com/product/211374529,
210681313,2025-06-01,597,86,판매완료,Pro Max,256.0,,B,Unknown,720000,아이폰15프로맥스 256G(LCD멍)(기능이상무),https://web.joongna.com/product/210681313,
211364398,2025-06-01,597,86,판매완료,Pro,256.0,,B,Unknown,970000,(상태최상)아이폰 15프로 256기가 화이트티타늄 박스풀,https://web.joongna.com/product/211364398,
210658134,2025-06-01,597,86,판매완료,Pro Max,,,B,Unknown,1000000,아이폰15프로맥스,https://web.joongna.com/product/210658134,
211347284,2025-06-01,597,86,판매완료,Normal,,,B,Unknown,700000,애플 아이폰15 블랙 풀박스 팝니다,https://web.joongna.com/product/211347284,
211344356,2025-06-01,597,86,판매완료,Normal,128.0,,B,Unknown,809000,아이폰15 128기가 블랙 애케플,https://web.joongna.com/product/211344356,
211122695,2025-06-01,597,86,판매완료,Pro,256.0,,B,Unknown,1049000,아이폰 15 프로 256기가 화이트티타늄 자급제 팝니다,https://web.joongna.com/product/211122695,
211039126,2025-05-31,596,86,판매완료,Pro Max,,,B,Unknown,1100000,아이폰 15 Pro Max 블랙,https://web.joongna.com/product/211039126,
211323067,2025-05-31,596,86,판매완료,Pro,256.0,,B,Unknown,950000,아이폰15프로 256 내추럴,https://web.joongna.com/product/211323067,
209095081,2025-05-31,596,86,판매완료,Normal,256.0,,B,Unknown,628000,(6407)아이폰15 256 판매,https://web.joongna.com/product/209095081,
211315866,2025-05-31,596,86,판매완료,Pro,256.0,,B,Unknown,900000,아이폰 15프로 블루 티타늄 256GB,https://web.joongna.com/product/211315866,
211315721,2025-05-31,596,86,판매완료,Pro,256.0,,B,Unknown,900000,아이폰 15프로 블루 티타늄 256GB,https://web.joongna.com/product/211315721,
211303833,2025-05-31,596,86,판매완료,Pro,256.0,,A,A (Like New),1000000,풀박스)아이폰 15 Pro 256 티타늄 블랙 s급,https://web.joongna.com/product/211303833,
211299306,2025-05-31,596,86,판매완료,Pro,256.0,,B,Unknown,870000,아이폰15 프로 256g (자급제) iPhone 15 pro,https://web.joongna.com/product/211299306,
211298499,2025-05-31,596,86,판매완료,Pro,128.0,,B,Unknown,900000,아이폰15pro 128G 네추럴티타늄,https://web.joongna.com/product/211298499,
211036406,2025-05-31,596,86,판매완료,Normal,256.0,,B,Unknown,650000,아이폰 15 핑크 256G,https://web.joongna.com/product/211036406,
211277703,2025-05-31,596,86,판매완료,Pro Max,512.0,,B,Unknown,1180000,아이폰15 프로맥스 512gb (iphone15 pro max),https://web.joongna.com/product/211277703,
211276161,2025-05-31,596,86,판매완료,Normal,128.0,,B,Unknown,830000,아이폰15 128기가 블랙 애케플,https://web.joongna.com/product/211276161,
211273277,2025-05-31,596,86,판매완료,Pro,512.0,,B,Unknown,1050000,105만 아이폰15프로 512기가 애플케어 애케플,https://web.joongna.com/product/211273277,
211272955,2025-05-31,596,86,판매완료,Pro,256.0,,B,Unknown,1180000,아이폰15pro 256기가 화이트티타늄 자급제 ** 대구 직거래,https://web.joongna.com/product/211272955,
211266927,2025-05-31,596,86,판매완료,Pro,,,A,A (Like New),1300000,아이폰 15 맥스 프로 리퍼 미사용 애플케어플러스 애케플,https://web.joongna.com/product/211266927,
211251245,2025-05-31,596,86,판매완료,Pro,,,B,Unknown,840000,아이폰15pro 블랙,https://web.joongna.com/product/211251245,
211189636,2025-05-31,596,86,판매완료,Pro Max,512.0,,B,Unknown,1180000,아이폰15 프로맥스 512gb,https://web.joongna.com/product/211189636,
211197239,2025-05-31,596,86,판매완료,Pro Max,512.0,,B,Unknown,1180000,아이폰15 프로맥스 512GB 화이트티타늄,https://web.joongna.com/product/211197239,
211244360,2025-05-31,596,86,판매완료,Pro,128.0,,B,Unknown,840000,아이폰 15프로 128기가 네츄럴 티타늄 자급제 팝니다,https://web.joongna.com/product/211244360,
211234696,2025-05-30,595,86,판매완료,Pro Max,,,B,Unknown,1150000,아이폰15프로맥스 내추럴 티타늄 (개인),https://web.joongna.com/product/211234696,
211226069,2025-05-30,595,86,판매완료,Pro,,,B,Unknown,880000,아이폰 15 프로 블루,https://web.joongna.com/product/211226069,
211225969,2025-05-30,595,86,판매완료,Pro,256.0,,B,Unknown,950000,[대전중고폰] 354870 아이폰15프로 256G 블루티타늄 판매합니다 95만원,https://web.joongna.com/product/211225969,
211215331,2025-05-30,595,86,판매완료,Pro Max,,,B,Unknown,2000000,아이폰15 프로맥스,https://web.joongna.com/product/211215331,
211088079,2025-05-30,595,86,판매완료,Pro Max,512.0,,B,Unknown,1180000,아이폰15 프로맥스 512gb 민트급,https://web.joongna.com/product/211088079,
211196884,2025-05-30,595,86,판매완료,Normal,256.0,,B,Unknown,830000,"아이폰15, 256기가 애케플 1년 넘게 남음",https://web.joongna.com/product/211196884,
211194884,2025-05-30,595,86,판매완료,Normal,128.0,,B,Unknown,600000,(5708)아이폰15 128 판매,https://web.joongna.com/product/211194884,
211163051,2025-05-30,595,86,판매완료,Pro Max,512.0,,B,Unknown,1180000,아이폰15 프로맥스 512gb,https://web.joongna.com/product/211163051,
211154989,2025-05-30,595,86,판매완료,Pro Max,512.0,,B,Unknown,1180000,아이폰15 프로맥스 512gb,https://web.joongna.com/product/211154989,
211187665,2025-05-30,595,86,판매완료,Normal,128.0,,A,A (Like New),650000,"아이폰15 128G S급, 풀액세서리, 정상해지 공기기",https://web.joongna.com/product/211187665,
211186120,2025-05-30,595,86,판매완료,Pro,256.0,,B,Unknown,1180000,아이폰15pro 256기가 화이트티타늄 자급제 ** 대구 직거래,https://web.joongna.com/product/211186120,
211135456,2025-05-30,595,86,판매완료,Pro,256.0,,B,Unknown,900000,아이폰15 프로 256G 블루 티타늄,https://web.joongna.com/product/211135456,
211164741,2025-05-30,595,86,판매완료,Pro,,,B,Unknown,950000,아이폰 15 pro 팔아요.,https://web.joongna.com/product/211164741,
211156091,2025-05-30,595,86,판매완료,Pro Max,256.0,,B,Unknown,950000,아이폰15프로맥스256,https://web.joongna.com/product/211156091,
211145495,2025-05-29,594,85,판매완료,Pro,256.0,,B,Unknown,1050000,"아이폰 15 프로 256g 내추럴 티타늄 + 애케플(15개월 남음, 양도가능) 팝니다.",https://web.joongna.com/product/211145495,
211141346,2025-05-29,594,85,판매완료,Normal,128.0,,B,Unknown,700000,아이폰 15 핑크 128기가,https://web.joongna.com/product/211141346,
211138563,2025-05-29,594,85,판매완료,Pro Max,512.0,,B,Unknown,1190000,아이폰15 프로맥스 512gb (iphone15 pro max),https://web.joongna.com/product/211138563,
211130586,2025-05-29,594,85,판매완료,Normal,,,B,Unknown,700000,아이폰15 화이트 민트상태 애플캐어 세종시,https://web.joongna.com/product/211130586,
211125964,2025-05-29,594,85,판매완료,Normal,256.0,,B,Unknown,650000,아이폰15 블랙 256기가,https://web.joongna.com/product/211125964,
211118389,2025-05-29,594,85,판매완료,Pro,,,B,Unknown,840000,아이폰15pro 블랙,https://web.joongna.com/product/211118389,
211101562,2025-05-29,594,85,판매완료,Pro,256.0,,A,Unknown,850000,아이폰 15 Pro 256GB 실버(새리퍼폰) 팔아요!,https://web.joongna.com/product/211101562,
211100414,2025-05-29,594,85,판매완료,Pro,1024.0,,B,Unknown,1500000,아이폰15프로max 1테라 내추럴티타늄 팝니다,https://web.joongna.com/product/211100414,
211086609,2025-05-29,594,85,판매완료,Pro Max,512.0,,B,Unknown,1190000,아이폰15 프로맥스 512gb 민트급,https://web.joongna.com/product/211086609,
211087302,2025-05-29,594,85,판매완료,Pro,256.0,,B,Unknown,900000,아이폰15pro 화이트 256,https://web.joongna.com/product/211087302,
211081604,2025-05-29,594,85,판매완료,Normal,256.0,,B,Unknown,850000,"아이폰15, 256기가 애케플 1년 넘게 남음",https://web.joongna.com/product/211081604,
210929465,2025-05-29,594,85,판매완료,Pro Max,256.0,,B,Unknown,930000,아이폰 15 프로맥스 256G,https://web.joongna.com/product/210929465,
211058984,2025-05-28,593,85,판매완료,Normal,256.0,,B,Unknown,850000,"아이폰15, 256기가 애케플 1년 넘게 남음",https://web.joongna.com/product/211058984,
211057736,2025-05-28,593,85,판매완료,Pro,512.0,,B,Unknown,1000000,아이폰 15 Pro 512GB 내추럴티타늄,https://web.joongna.com/product/211057736,
211041369,2025-05-28,593,85,판매완료,Pro Max,256.0,,B,Unknown,950000,아이폰15프로맥스256,https://web.joongna.com/product/211041369,
209772863,2025-05-28,593,85,판매완료,Pro Max,512.0,,A,A (Like New),1200000,아이폰15프로맥스 512GB 특SS급,https://web.joongna.com/product/209772863,
211030228,2025-05-28,593,85,예약중,Pro,256.0,,B,Unknown,930000,아이폰15프로 256기가 자급제 화이트,https://web.joongna.com/product/211030228,"아이폰15프로 256기가 화이트 자급제 팝니다. 
정품투명케이스 포함. 풀박스 구성. 
기기상태 사진 참고하시고 고가 전자기기 특성상 직거래 원합니다. 
네고는 사절이며 답변 안합니다.
중고나라는 안전한 거래 문화를 위해 노력합니다.
사기 예방을 위해 개인정보나 거래 정보를 주고받는 행위는 이용이 제한될 수 있습니다.
안전한 거래를 위해 안심결제를 이용해 주세요."
211012848,2025-05-28,593,85,판매완료,Pro,128.0,,B,Unknown,850000,아이폰 15프로 블랙 128GB,https://web.joongna.com/product/211012848,
211010739,2025-05-28,593,85,판매완료,Plus,128.0,,B,Unknown,700000,아이폰 15 플러스 128 자급제,https://web.joongna.com/product/211010739,
211008146,2025-05-28,593,85,판매완료,Pro,256.0,,B,B/C (Used),940000,아이폰15프로 256기가 A급 화이트 94만 인천 부평,https://web.joongna.com/product/211008146,
211002443,2025-05-28,593,85,판매완료,Pro,128.0,,B,Unknown,900000,아이폰 15 프로 내추럴 128,https://web.joongna.com/product/211002443,
211001610,2025-05-28,593,85,판매완료,Pro,1024.0,,B,Unknown,1500000,아이폰15프로max 1테라 내추럴티타늄 팝니다,https://web.joongna.com/product/211001610,
210989310,2025-05-28,593,85,판매완료,Pro,256.0,,B,Unknown,950000,아이폰 15 PRO 256G 자급제,https://web.joongna.com/product/210989310,
210979717,2025-05-28,593,85,판매완료,Plus,,,A,A (Like New),740000,아이폰 15플러스 핑크 자급제 S급,https://web.joongna.com/product/210979717,
210975945,2025-05-28,593,85,판매완료,Pro,,,B,Unknown,870000,아이폰15pro 블랙,https://web.joongna.com/product/210975945,
210971205,2025-05-28,593,85,판매완료,Pro,256.0,,B,Unknown,800000,아이폰 15pro 256G 네추럴티타늄,https://web.joongna.com/product/210971205,
210959162,2025-05-27,592,85,판매완료,Pro Max,,,B,Unknown,1050000,아이폰15프로맥스 화이트티타늄,https://web.joongna.com/product/210959162,
210944004,2025-05-27,592,85,판매완료,Pro Max,256.0,,B,Unknown,1050000,아이폰 15 프로맥스 블랙 256GB,https://web.joongna.com/product/210944004,
210667596,2025-05-27,592,85,판매완료,Pro Max,256.0,,B,Unknown,750000,아이폰15프로맥스256 화이트 카메라 무음,https://web.joongna.com/product/210667596,
210338348,2025-05-27,592,85,판매완료,Normal,128.0,,B,Unknown,750000,아이폰15 블랙 128 단품,https://web.joongna.com/product/210338348,
210192633,2025-05-27,592,85,판매완료,Pro Max,512.0,,B,Unknown,1150000,아이폰 15 프로맥스 화이트 512GB (애케플),https://web.joongna.com/product/210192633,
210931446,2025-05-27,592,85,판매완료,Pro,128.0,,B,Unknown,900000,아이폰 15 프로 내추럴 128,https://web.joongna.com/product/210931446,
210929103,2025-05-27,592,85,판매완료,Pro Max,256.0,,B,Unknown,950000,아이폰15프로맥스256,https://web.joongna.com/product/210929103,
210921287,2025-05-27,592,85,판매완료,Normal,128.0,,B,Unknown,650000,아이폰 15 민트 128 기가 자극제 폰 상태 굿!,https://web.joongna.com/product/210921287,
208274047,2025-05-27,592,85,판매완료,Pro,256.0,,A,A (Like New),1300000,아이폰15프로 256GB 블랙티타늄 sss급 풀박스,https://web.joongna.com/product/208274047,
210847518,2025-05-27,592,85,판매완료,Normal,256.0,,B,B/C (Used),670000,아이폰15 블루 256기가 A급 팝니다.,https://web.joongna.com/product/210847518,
210888786,2025-05-27,592,85,판매완료,Normal,256.0,,A,A (Like New),800000,아이폰 15 256 풀박스 S급,https://web.joongna.com/product/210888786,
210887372,2025-05-27,592,85,판매완료,Pro Max,256.0,,B,Unknown,1100000,아이폰15 프로맥스 promax 256GB 화이트,https://web.joongna.com/product/210887372,
210886193,2025-05-27,592,85,판매완료,Pro,,,B,Unknown,900000,아이폰15pro 블랙,https://web.joongna.com/product/210886193,
210840562,2025-05-27,592,85,판매완료,Pro Max,256.0,,A,Unknown,1100000,아이폰 15 프로맥스 256 리퍼,https://web.joongna.com/product/210840562,
210859941,2025-05-26,591,85,판매완료,Pro,256.0,,A,A (Like New),1100000,아이폰 15 프로 256 화이트 S급 자급제,https://web.joongna.com/product/210859941,
210853379,2025-05-26,591,85,판매완료,Pro,,,B,Unknown,780000,아이폰15pro,https://web.joongna.com/product/210853379,
203813171,2025-05-26,591,85,판매완료,Pro Max,1024.0,,B,Unknown,1550000,아이폰 15 프로맥스 1TB 자급제,https://web.joongna.com/product/203813171,
210842579,2025-05-26,591,85,판매완료,Pro,256.0,,B,Unknown,1150000,아이폰15 promax 256GB 화이트,https://web.joongna.com/product/210842579,
210835152,2025-05-26,591,85,판매완료,Pro,256.0,,B,Unknown,920000,아이폰 15프로 256 내추럴티타늄 95만 팝니다,https://web.joongna.com/product/210835152,
210828273,2025-05-26,591,85,판매완료,Pro Max,256.0,,B,Unknown,1050000,아이폰15프로맥스 256기가 내추럴티타늄 판매합니다,https://web.joongna.com/product/210828273,
210828271,2025-05-26,591,85,판매완료,Pro Max,256.0,,B,Unknown,1050000,아이폰15프로맥스 256기가 내추럴티타늄 판매합니다,https://web.joongna.com/product/210828271,
207561517,2025-05-26,591,85,판매완료,Pro Max,256.0,,B,Unknown,1250000,아이폰15프로맥스 256G 밧데리95프로 무기스 애케플,https://web.joongna.com/product/207561517,
210048860,2025-05-26,591,85,판매완료,Pro,256.0,,B,Unknown,1100000,[개인]아이폰15프로256 애캐플 o 판매합니다.,https://web.joongna.com/product/210048860,
210694690,2025-05-26,591,85,판매완료,Normal,256.0,,B,Unknown,700000,iPhone15 256GB 옐로우 팝니다!,https://web.joongna.com/product/210694690,
210816796,2025-05-26,591,85,판매완료,Pro Max,256.0,,B,Unknown,1250000,아이폰 15프로맥스 256기가,https://web.joongna.com/product/210816796,
210804489,2025-05-26,591,85,판매완료,Normal,128.0,,B,Unknown,510000,아이폰15 128기가,https://web.joongna.com/product/210804489,
210791471,2025-05-26,591,85,판매완료,Plus,128.0,,B,Unknown,680000,아이폰15플러스 128기가,https://web.joongna.com/product/210791471,
210782984,2025-05-26,591,85,판매완료,Pro,128.0,,B,Unknown,900000,아이폰 15 프로 내추럴 128,https://web.joongna.com/product/210782984,
210776733,2025-05-25,590,85,판매완료,Pro Max,512.0,,A,A (Like New),1200000,아이폰 15프로맥스 512 화이트 초sss급,https://web.joongna.com/product/210776733,
210764889,2025-05-25,590,85,판매완료,Pro,1024.0,,B,Unknown,1500000,아이폰15프로max 1테라 내추럴티타늄 팝니다,https://web.joongna.com/product/210764889,
210759251,2025-05-25,590,85,판매완료,Normal,256.0,,A,A (Like New),830000,아이폰15 256 블루 풀박스 S급,https://web.joongna.com/product/210759251,
210740894,2025-05-25,590,85,판매완료,Pro Max,512.0,,A,A (Like New),1210000,아이폰15 프로맥스 512GB 기스X 급처,https://web.joongna.com/product/210740894,
210750248,2025-05-25,590,85,판매완료,Pro,128.0,,B,Unknown,960000,아이폰 15 프로 티타늄 128,https://web.joongna.com/product/210750248,
205683796,2025-05-25,590,85,판매완료,Pro,512.0,,B,Unknown,790000,아이폰 15pro 네츄럴 512기가 해외폰 무음,https://web.joongna.com/product/205683796,
210737566,2025-05-25,590,85,판매완료,Pro,256.0,,B,Unknown,1000000,아이폰15프로 256 애플케어플러스,https://web.joongna.com/product/210737566,
207561798,2025-05-25,590,85,판매완료,Pro Max,256.0,,B,Unknown,1250000,아이폰15프로맥스 256G 밧데리95프로 애케플 10월,https://web.joongna.com/product/207561798,
210724263,2025-05-25,590,85,판매완료,Pro,,,B,Unknown,900000,아이폰 15프로 맥스 급처,https://web.joongna.com/product/210724263,
210698662,2025-05-25,590,85,판매완료,Pro Max,512.0,,B,Unknown,1100000,아이폰 15 프로맥스 512,https://web.joongna.com/product/210698662,
210692099,2025-05-24,589,85,판매완료,Pro,256.0,,B,Unknown,1100000,아이폰 15프로 맥스 256 내추럴,https://web.joongna.com/product/210692099,
